patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP_top1,LBP_top2,LBP_top3,LBP_avg,LBP_std,LBP_worse,HOG_top1,HOG_top2,HOG_top3,HOG_avg,HOG_std,HOG_worse,SIFT_top1,SIFT_top2,SIFT_top3,SIFT_avg,SIFT_std,SIFT_worse,SSIM_top1,SSIM_top2,SSIM_top3,SSIM_avg,SSIM_std,SSIM_worse,BF_top1,BF_top2,BF_top3,BF_avg,BF_std,BF_worse,Num_Im_1,Num_Im_2
10403381,10446249,2019-09-03,2019-10-15,fl:to_ln:sanuki-3,fl:to_ln:sanuki-3,1,0.9841498312842052,0.9837336935995102,0.98341310993084,0.9736607949723364,0.0056743409501039,0.9574811922070934,0.40988088,0.3958429,0.37617892,0.2592311692508784,0.052103918,0.13415933,124,64,56,29.163636363636364,17.588491729603028,1,0.7196097531446369,0.7083581532310703,0.6964055795705952,0.5989989371479224,0.0525911009760351,0.4728975177120477,7,5,3,0.2363636363636363,0.9431790799522136,0,10,11
10403381,10391281,2019-09-03,2019-08-27,fl:to_ln:sanuki-3,fl:th_ln:le-46,0,0.9844260856905545,0.9834845201764196,0.9830061646355912,0.9744076805542632,0.0048925582580234,0.9594595204600546,0.32917237,0.29433632,0.27830845,0.205932336859405,0.037953455,0.09569008,29,27,25,9.80625,5.244636397072727,0,0.7249449332950617,0.7196096888150141,0.7178142098294225,0.6209407094107833,0.047424397628948,0.4887447970207321,4,2,2,0.14375,0.4980822597724195,0,10,16
10394881,10392816,2019-08-27,2019-08-27,fl:ja_ln:chang-67,fl:ja_ln:chang-67,1,0.9912535318175464,0.9911753730345434,0.9910365532153784,0.98156298797791,0.0083669219816365,0.957761752202648,0.3315695,0.32316703,0.3135913,0.1895454388577491,0.06318019,0.039188802,46,43,43,8.45625,9.014465371695652,0,0.824535085929703,0.8173694463936324,0.814179793767914,0.6858783354715661,0.0672534705633699,0.5593638899053014,15,12,8,0.44375,1.849820514941923,0,10,16
10394881,10467965,2019-08-27,2019-11-05,fl:ja_ln:chang-67,fl:ze_ln:chen-33,0,0.9938875315711942,0.9935844114433036,0.9934951784639868,0.9820828316796556,0.0103134655127185,0.93924562030465,0.461029,0.39607337,0.38049543,0.2525290287154562,0.069264375,0.085136004,65,54,50,10.152941176470588,10.530075562382304,0,0.8272687994063807,0.8176703285402517,0.8135718971279711,0.6608004030677642,0.0906461165711119,0.3689841651560501,75,74,63,2.170588235294117,9.712349004406247,0,10,17
10441464,10441465,2019-10-15,2019-10-15,fl:br_ln:woodley-1,fl:br_ln:woodley-1,1,0.9941168999619114,0.9937756995304784,0.9936371470511278,0.9742937505450484,0.0176870321513765,0.9087113983997628,0.6279409,0.61203766,0.6036601,0.2308370167267025,0.096460775,0.037868958,94,91,90,11.209977324263038,9.741227357490676,0,0.8673843987695167,0.8536275080474242,0.8505049634968189,0.6181021428107694,0.1020482880135063,0.3247337167812484,434,303,302,2.429931972789116,21.179038373714743,0,49,45
10441464,10392244,2019-10-15,2019-08-27,fl:br_ln:woodley-1,fl:hs_ln:huang-73,0,0.9747647475929228,0.9731599909860064,0.9731338950329688,0.9508104708304932,0.0164972351678481,0.8970086339646223,0.61724055,0.58872396,0.58735645,0.2850283544858723,0.1108812,0.07246242,104,89,66,6.455424274973147,7.675683150261811,0,0.7385549919689492,0.7091461204339271,0.7072013060877231,0.5147392336603589,0.0815150125530606,0.2582611565730522,22,15,13,0.1299677765843179,1.1940030509802106,0,49,19
10442203,10391801,2019-10-15,2019-08-27,fl:sh_ln:okushima-1,fl:sh_ln:okushima-1,1,0.9873911315182942,0.98680049166497,0.986588226373862,0.9725304251010056,0.0061841209393941,0.9578991585742768,0.4411204,0.3958546,0.3616584,0.2263940464084347,0.05194873,0.12346823,59,50,48,11.65277777777778,9.940787269789546,0,0.7488145706980744,0.7463352290076474,0.7228433833151829,0.5859804534320294,0.0642938435359004,0.4388661312797243,35,11,5,0.4027777777777778,2.5549138687132307,0,18,12
10442203,10470288,2019-10-15,2019-11-05,fl:sh_ln:okushima-1,fl:ty_ln:gribb-1,0,0.9846182465165096,0.9845438313450124,0.984313064486254,0.9553068735247487,0.0203297976643033,0.904535683986334,0.4966467,0.49345735,0.4907428,0.2704335179924965,0.08686017,0.071927324,124,79,75,15.904444444444444,11.675890745093414,1,0.7672947203989259,0.7513936832577839,0.7451451274106562,0.568030718605876,0.0805467964493849,0.3368215287421559,10,8,7,0.1955555555555555,0.8625428956948055,0,18,25
10469149,10447443,2019-11-05,2019-10-15,fl:he_ln:kim-346,fl:he_ln:kim-346,1,0.9969518292650454,0.9964618436138892,0.996384894569732,0.9852784013714844,0.0059330060795981,0.959135562855408,0.4239062,0.40243348,0.3693404,0.1910878765079728,0.06394009,0.00094182324,133,115,102,10.814468085106382,14.222653612490756,0,0.9010946088144984,0.8889128341553216,0.8803118013244396,0.6940861091045364,0.061432649964538,0.5237548487654972,34,28,27,0.7625531914893617,2.8077025271942926,0,47,25
10469149,10391948,2019-11-05,2019-08-27,fl:he_ln:kim-346,fl:ch_ln:kraeuter-1,0,0.9896611787810412,0.9889890099848048,0.988852114990042,0.9792183895845268,0.0056035552238397,0.9555912568719978,0.3546488,0.33496064,0.33447963,0.1610500344526991,0.062566966,0.0011292378,67,67,60,6.841755319148936,6.767822106689186,0,0.7752747692286603,0.7698139138759681,0.7615563857690094,0.6287950453580061,0.0671980552756734,0.3935924813443312,84,60,11,0.3922872340425531,3.900912888581994,0,47,16
10404542,10404811,2019-09-03,2019-09-03,fl:da_ln:seed-1,fl:da_ln:seed-1,1,0.9868440667305076,0.986605261293198,0.9859811188883983,0.9752529719805209,0.0051710460298833,0.9594793885717724,0.42532423,0.4170094,0.4150912,0.2568405458892601,0.05147146,0.12832989,55,54,52,15.933333333333334,10.393903824597178,0,0.7524556288627876,0.7453765642794844,0.7394817248108622,0.5671577060035078,0.0726729688485606,0.3483209938504302,20,20,16,0.2231884057971014,1.5197391964981428,0,30,23
10404542,10445225,2019-09-03,2019-10-15,fl:da_ln:seed-1,fl:ne_ln:surana-2,0,0.9815822218385748,0.9809276553163826,0.9801893821464066,0.9608425174691536,0.0171550069166855,0.9141533493414188,0.56406087,0.5456734,0.52798647,0.3202083372076352,0.085185684,0.1320557,46,45,41,13.84,8.28056358790471,0,0.6646294546500642,0.6458754663202867,0.6432349957951997,0.4985434802912272,0.0695866512738764,0.3053748126560549,5,5,4,0.15,0.6487166818676189,0,30,10
11472949,10392451,2022-10-18,2019-08-27,fl:ki_ln:lee-44,fl:ki_ln:lee-44,1,0.9941336122694758,0.9941336122694758,0.9940899638363618,0.9886778876073044,0.0024414201046557,0.9831980187758428,0.25234687,0.23294322,0.22462171,0.0960185888364459,0.043779336,0.017147621,141,57,52,9.55151515151515,13.14921638896059,0,0.8662770620782558,0.8662770620782558,0.8641833547273458,0.7609263082758939,0.0463124874294419,0.6355302065962964,210,210,180,12.33939393939394,35.51431584496203,0,15,22
11472949,11473559,2022-10-18,2022-10-18,fl:ki_ln:lee-44,fl:th_ln:nielsen-11,0,0.991558916637886,0.991502901248868,0.991438634934084,0.9873170212255166,0.0019734455821388,0.9822627858393376,0.19580697,0.19239222,0.18890071,0.0985050270159263,0.040123288,0.0030583008,40,40,33,8.404166666666667,8.136798058136192,0,0.8274122801503675,0.8192185993587084,0.8177538483084714,0.7548465845402386,0.0325939863313867,0.6565922776997619,50,42,42,2.15,6.732570088755111,0,15,16
10470240,10469919,2019-11-05,2019-11-05,fl:su_ln:hong-238,fl:su_ln:hong-238,1,0.992592892522766,0.9919313596986286,0.9917488168173678,0.969418166937685,0.0132093989699828,0.9178145287532888,0.799379,0.79581994,0.7912515,0.3110757341695039,0.09201529,0.043074183,323,300,271,14.769933554817277,16.16750133233745,0,0.8304868053973965,0.8284957693306001,0.8169225526183452,0.4952069837201747,0.1268084472691768,0.119679970941238,152,68,36,0.7618355481727574,3.6093451453513294,0,86,56
