patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP_top1,LBP_top2,LBP_top3,LBP_avg,LBP_std,LBP_worse,HOG_top1,HOG_top2,HOG_top3,HOG_avg,HOG_std,HOG_worse,SIFT_top1,SIFT_top2,SIFT_top3,SIFT_avg,SIFT_std,SIFT_worse,SSIM_top1,SSIM_top2,SSIM_top3,SSIM_avg,SSIM_std,SSIM_worse,BF_top1,BF_top2,BF_top3,BF_avg,BF_std,BF_worse
11476361,11476352,2022-10-18,2022-10-18,fl:zi_ln:fang-14,fl:zi_ln:fang-14,1,0.981788134192094,0.9811721180964184,0.980635515010598,0.9629601836877721,0.010708212332359267,0.9320448623761171,0.44388846,0.44097352,0.42891952,0.3011150454836232,0.07317207,0.13387503,91,88,81,20.557142857142857,12.903638151739237,2,0.6421708807237709,0.6201082072337262,0.6189876860934566,0.5029132209234908,0.06591115416335992,0.33597985751507986,5,4,4,0.2392857142857143,0.709546779749624,0
11476361,10470313,2022-10-18,2019-11-05,fl:zi_ln:fang-14,fl:ra_ln:henry-1,0,0.9791703343108963,0.9790053594735721,0.9781846704988251,0.9655937577572635,0.006996509026815587,0.9471369377877439,0.3972697,0.38159713,0.37829766,0.24920885004103183,0.048932143,0.13880463,42,42,39,10.678571428571429,8.088146403527693,0,0.6620558946571347,0.6408122710578485,0.6308452569925791,0.4928575784256992,0.05493831585818004,0.39497250185701654,8,8,8,0.6035714285714285,1.5153929577263219,0
10401805,10401806,2019-09-03,2019-09-03,fl:co_ln:billings-1,fl:co_ln:billings-1,1,0.9999369272081644,0.9982350843514325,0.9973390695362104,0.9812458315702294,0.009958290670667402,0.9472847787592233,0.9953407,0.93922466,0.7932347,0.1872895358564953,0.10679509,0.010898612,703,397,290,12.726666666666667,34.562065910474736,0,0.998643032644173,0.9595091531889272,0.9198005525177636,0.691991437837483,0.09421051033701386,0.4550809377586734,155,137,109,1.6044444444444443,9.52407372120321,0
10401805,10467117,2019-09-03,2019-11-05,fl:co_ln:billings-1,fl:ma_ln:wilding-5,0,0.9922205236519659,0.9914836815189298,0.9914519415121184,0.9771646911455816,0.00928643012069004,0.9452732509457332,0.45211932,0.44984245,0.44881663,0.20890228895827978,0.07434395,0.04371372,73,59,52,10.208080808080808,9.05221304229894,0,0.8235697420728446,0.8137443055953109,0.8039058319747957,0.6098220823129381,0.1071114072685656,0.3340430617527295,28,10,9,0.34545454545454546,1.549145918310058,0
10395582,10395966,2019-08-27,2019-08-27,fl:ro_ln:cok-1,fl:ro_ln:cok-1,1,0.9840827818041075,0.9838313415734773,0.9832838845973493,0.9688920516567426,0.007531922664758958,0.950858248419964,0.52417785,0.519402,0.5096046,0.3079466075450182,0.080641806,0.12426282,77,71,69,15.716666666666667,11.608461951907707,0,0.6949427380810049,0.6849570121398569,0.6755931829900321,0.515373404271255,0.0629360264262274,0.3512886947053845,6,4,3,0.13666666666666666,0.5870737224195574,0
10395582,10403017,2019-08-27,2019-09-03,fl:ro_ln:cok-1,fl:zh_ln:du-80,0,0.9857008390227661,0.9853372207714745,0.9851484642563303,0.9793478637327582,0.003282096204637755,0.9717947307101417,0.40927577,0.3712057,0.36395872,0.23461381878703833,0.06597045,0.054898057,42,40,35,8.85,7.443621430459773,0,0.6923367376671182,0.6916352850686475,0.6883287351347234,0.577494332003776,0.06411851430049945,0.40885395646155337,6,5,2,0.26,0.8440379138403676,0
10469149,10469151,2019-11-05,2019-11-05,fl:ki_ln:kim-277,fl:ki_ln:kim-277,1,0.9969561059646346,0.9964684075666242,0.9963856392022359,0.9862695430339893,0.005938455023519465,0.9614694801662182,0.36605945,0.36080998,0.3549154,0.18174151159641772,0.061746012,0.0,94,92,91,10.061803444782168,11.6756759246623,0,0.9012473497948479,0.8891478569716948,0.8880655207407695,0.7058317888537252,0.06716313766620866,0.5192421637303724,19,17,16,0.48733535967578523,1.7769752461205457,0
10469149,10442330,2019-11-05,2019-10-15,fl:ki_ln:kim-277,fl:c._ln:parker-1,0,0.991416208120026,0.9914081771996383,0.9913094363107582,0.9743920279060639,0.013377356049851769,0.930134618103318,0.46888804,0.44281355,0.4359368,0.17475127437768734,0.077576146,8.644551e-08,96,67,54,7.943484042553192,6.884891150869404,0,0.8448009462194795,0.8421672753722038,0.8356506031356105,0.6278586956548932,0.09911086131146529,0.30818783505723524,205,113,110,0.8836436170212766,7.982803893410558,0
10396188,11477678,2019-08-27,2022-10-18,fl:xi_ln:li-414,fl:xi_ln:li-414,1,0.9856214315443054,0.9856184695540287,0.9842891230065215,0.9542463873868747,0.018012226588853257,0.8949819859916257,0.5335186,0.49539667,0.4945998,0.24925637540836182,0.08473116,0.07541124,111,107,100,25.719576719576718,19.75714157480978,2,0.6959259475262242,0.6945190617171411,0.6895300005885175,0.45754642635391873,0.10657323367215446,0.202528131082111,2,1,1,0.013227513227513227,0.13543836757852068,0
10396188,10394918,2019-08-27,2019-08-27,fl:xi_ln:li-414,fl:ry_ln:kurosawa-1,0,0.9860667013008213,0.9856474595730743,0.9855594643417396,0.9595131823777643,0.010660682473126307,0.9333879021412146,0.46833673,0.45909137,0.43289948,0.2368774519612392,0.07356173,0.09364512,186,157,143,22.243055555555557,21.58083850696215,2,0.7140367896311127,0.7079474872729687,0.7066443003020602,0.47158412098183994,0.08888501223584062,0.29103116192727746,26,25,23,0.9166666666666666,3.147971127920684,0
10395983,10468308,2019-08-27,2019-11-05,fl:ch_ln:lin-693,fl:ch_ln:lin-693,1,0.985172918994236,0.9843384055211044,0.9835625992050628,0.9741826002575811,0.004019841639182646,0.961330883219256,0.31098673,0.29511672,0.29121038,0.1818453836245368,0.04329395,0.038274612,88,87,85,31.161616161616163,16.21391537949659,3,0.6590730168474191,0.6523081361925881,0.6422274317141907,0.5536518733025337,0.04059267837733659,0.42719600638842314,7,7,6,0.5232323232323233,1.053596848781966,0
10395983,11472564,2019-08-27,2022-10-18,fl:ch_ln:lin-693,fl:kr_ln:shaner-1,0,0.982119104551626,0.9821077600606869,0.9816188937891861,0.9736736065478812,0.0038975827528809795,0.959604939768411,0.3496088,0.2877784,0.28222954,0.20934762155467815,0.03980801,0.12805587,60,58,52,24.736363636363638,11.012948802310582,6,0.6460386525946278,0.645398936441375,0.6370459236527427,0.5660300723397974,0.04073225468817028,0.4247497192763297,6,4,3,0.24545454545454545,0.8440849121048044,0
10396962,10404423,2019-08-27,2019-09-03,fl:ha_ln:xu-47,fl:ha_ln:xu-47,1,0.9895190574546449,0.989509682714443,0.9885489514922223,0.9750883301927803,0.008250722045723344,0.9457741420942607,0.5396495,0.53126633,0.46232855,0.27010717791515393,0.067011714,0.11825296,80,78,77,13.31868131868132,12.244947335836793,0,0.7769423812298134,0.7768637406632896,0.7762776975141836,0.5732976962121237,0.09917475784716898,0.2925798577922661,10,9,8,0.315018315018315,1.2446345285081357,0
10396962,10448160,2019-08-27,2019-10-15,fl:ha_ln:xu-47,fl:si_ln:park-53,0,0.9896307430754252,0.9866583673964636,0.9863086554245182,0.9755155044002266,0.007651451661002757,0.9488238026966296,0.43626815,0.42749622,0.3848135,0.2196494919228387,0.06570182,0.07242373,89,44,38,13.405594405594405,10.474235965084823,0,0.7931294219692228,0.773478605729947,0.7584790263990037,0.6077062197243646,0.0906347309225127,0.3396385351707053,5,2,1,0.06293706293706294,0.4613265035656124,0
11476982,10397796,2022-10-18,2019-08-27,fl:xi_ln:zhang-112,fl:xi_ln:zhang-112,1,0.989897761711378,0.9898070905472922,0.9896523056993599,0.972868999716547,0.013652037073366551,0.9171121166126956,0.4747567,0.4673607,0.46178427,0.27323657956388264,0.08997937,0.06691887,122,110,107,20.313333333333333,19.794882615913078,0,0.7719246316538854,0.7705615192291774,0.7679533681795301,0.5316378586920973,0.11666909882887637,0.23835773583360986,6,5,5,0.2688888888888889,0.7340366997250274,0
11476982,11474097,2022-10-18,2022-10-18,fl:xi_ln:zhang-112,fl:so_ln:an-17,0,0.9885278495505337,0.9884910577353572,0.9884414074794896,0.9572115200937101,0.025796505845287736,0.8543813919479356,0.52861524,0.49906605,0.49801272,0.22572080641348138,0.111041434,0.021169232,64,53,50,8.628205128205128,9.661947089730932,0,0.7812959062018094,0.7811877999684983,0.7806030791558477,0.5205471425248767,0.1439702333070276,0.13252592034471547,12,9,7,0.8547008547008547,1.6984908196273079,0
10401341,10466132,2019-09-03,2019-11-05,fl:ch_ln:rella-2,fl:ch_ln:rella-2,1,0.9971505680985079,0.9971053871801849,0.9967550785639752,0.9811493464107398,0.00891907222179189,0.9513089645620814,0.54362905,0.4783904,0.46727228,0.17493278950339916,0.07307075,0.027138421,102,45,44,10.978787878787879,10.168109909753277,0,0.9104975813820567,0.909256945868664,0.8942461957857151,0.6359214399288431,0.10836105587713929,0.4186834342570071,44,22,16,0.40606060606060607,3.0128954556422856,0
10401341,11472603,2019-09-03,2022-10-18,fl:ch_ln:rella-2,fl:hr_ln:atanasoff-1,0,0.9937234473825783,0.9917636617166524,0.9914322444378899,0.9796093078720977,0.00879009744799221,0.9485568206463402,0.30061534,0.28992167,0.2895584,0.16115511755802128,0.046603527,0.030196657,70,63,51,11.543859649122806,10.969287548133423,0,0.8235769322352733,0.7783236921881229,0.7771045275252005,0.6244010915213752,0.0882856879767765,0.3637618109764173,47,20,16,0.5473684210526316,3.2877286599503477,0
11477699,10470174,2022-10-18,2019-11-05,fl:al_ln:asterjadhi-1,fl:al_ln:asterjadhi-1,1,0.9909335109287849,0.9908489792988012,0.9892105464120259,0.9795021201123235,0.006193174424805871,0.9609316695724703,0.48017493,0.47423297,0.4464257,0.24784867455148035,0.082862884,0.037508897,88,87,77,19.291666666666668,17.84807607123088,0,0.8009575341869073,0.7981181415609475,0.7980926967590887,0.6043706974023132,0.08857501140569243,0.34168017008863927,16,16,10,1.6805555555555556,2.364825509706377,0
11477699,10395952,2022-10-18,2019-08-27,fl:al_ln:asterjadhi-1,fl:ko_ln:hashimoto-25,0,0.9893341171058068,0.9892617151011646,0.9874405442394095,0.974669904184267,0.006550764457434691,0.9580423329555882,0.43237835,0.42626417,0.4225466,0.23735305560486658,0.07429723,0.084975,67,60,56,10.51984126984127,11.44741268224667,0,0.7505657622892279,0.7478463309463319,0.7475149774538165,0.5274764491201411,0.08456491908850094,0.34331316699486514,6,6,5,0.4007936507936508,1.0700093481082549,0
10397235,10447769,2019-08-27,2019-10-15,fl:mi_ln:waid-1,fl:mi_ln:waid-1,1,0.9899146507606691,0.9897426291375415,0.989649387746084,0.9779180285616086,0.005888549480144526,0.9622322183787189,0.5038903,0.49467656,0.47678643,0.27398749251257287,0.09468723,0.10179834,63,58,58,16.0,13.999350634290797,0,0.7821960309292973,0.7765065470029092,0.7754295449277533,0.5773535035602368,0.08517138547574053,0.3942269896181479,28,13,7,1.2181818181818183,3.284624838635078,0
10397235,11471118,2019-08-27,2022-10-18,fl:mi_ln:waid-1,fl:co_ln:williams-3,0,0.9919767011239213,0.9918124240041507,0.9897357041291542,0.9609184187169759,0.026270805453337175,0.8775442555527259,0.5581339,0.55402535,0.5479043,0.3047350082320697,0.104030125,0.055056356,66,56,47,11.700757575757576,9.936037837635656,0,0.8227019563330463,0.8159663602393497,0.7917156711261542,0.524717976507565,0.1046874133978252,0.3227728249949015,11,11,10,0.9696969696969697,2.0796247983980254,0
10397560,10394028,2019-08-27,2019-08-27,fl:ta_ln:takeda-35,fl:ta_ln:takeda-35,1,0.9911058953771487,0.9905351076993936,0.9905076781293904,0.9833052177946726,0.004105662430391699,0.9719615716359483,0.34492406,0.336957,0.33592704,0.1882971524671241,0.059439033,0.060293213,45,44,35,14.524475524475525,9.546230660832606,0,0.811269939825636,0.8100069390616366,0.80719250197732,0.6978616945192818,0.050357826372663735,0.5724388976613286,20,11,8,0.9440559440559441,2.3616286420654937,0
10397560,10446124,2019-08-27,2019-10-15,fl:ta_ln:takeda-35,fl:ad_ln:jacobson-1,0,0.9935026734874078,0.9932808126970974,0.9930676902322532,0.9855653510664447,0.004071809197095843,0.975935087385662,0.30721095,0.30511305,0.3032354,0.15065111492115718,0.058052685,0.032132663,40,35,31,12.792307692307693,7.9476132400248165,0,0.862735579143871,0.8608071330359544,0.8575957123251885,0.737438976394595,0.052456413067538635,0.6138869656567072,19,19,15,1.4615384615384615,3.189294221788905,0
11477807,10397024,2022-10-18,2019-08-27,fl:ro_ln:stacey-5,fl:ro_ln:stacey-5,1,0.9927280015468823,0.9918876223608727,0.9911549888921791,0.9806175055173052,0.006166306002446623,0.9627393363102268,0.4436114,0.43739498,0.39616698,0.21665348734420078,0.086868614,0.0347925,70,55,45,9.353846153846154,9.234435169484286,0,0.8561899474104118,0.8454472810785545,0.8297317378202969,0.6407723264247683,0.09619940400529589,0.4096288775356188,6,5,3,0.2076923076923077,0.8104714093201831,0
11477807,10393688,2022-10-18,2019-08-27,fl:ro_ln:stacey-5,fl:ju_ln:kato-15,0,0.9906285557859847,0.9905288651957985,0.9902953934339798,0.9774332310255666,0.006814118315400878,0.9572477703240946,0.3614994,0.31320775,0.3131373,0.18308210681528736,0.06164588,0.055805735,50,48,35,11.0,9.08539370078286,0,0.8113773323526852,0.8096229160648971,0.8093649598170013,0.6104129088131308,0.08767610389628779,0.35481121323034914,99,41,13,1.4437869822485208,8.36649982887564,0
11472022,11472633,2022-10-18,2022-10-18,fl:ge_ln:price-1,fl:ge_ln:price-1,1,0.9861735113252323,0.9858615892125892,0.9858256753663996,0.9539246266895145,0.013853840972936227,0.9057797254966544,0.75520045,0.74763376,0.72873485,0.2922943336835929,0.11790115,0.08369732,439,435,400,38.57,58.757754138739614,1,0.7451133217121625,0.7424455386912303,0.7397099278714645,0.46658775262700025,0.08357075663917989,0.23073043177449945,10,7,6,0.20857142857142857,0.812006836203253,0
11472022,10401207,2022-10-18,2019-09-03,fl:ge_ln:price-1,fl:ca_ln:gonzaga-1,0,0.9900186914249176,0.9889852902964336,0.9888395541831426,0.964106116709864,0.013952431714321862,0.9134686999715235,0.48306078,0.47604775,0.4539864,0.2328896719714006,0.088191785,0.06210291,102,98,96,15.509333333333334,17.46308238033086,0,0.7734345035392992,0.7482385834000628,0.7482342795541027,0.49400582833435724,0.10422241902649924,0.22021034267157616,7,6,6,0.16,0.83010039553458,0
11476902,10469142,2022-10-18,2019-11-05,fl:se_ln:faxer-1,fl:se_ln:faxer-1,1,0.9993790751820655,0.9987549602087465,0.9987543947322387,0.9883768987946953,0.007672219891896897,0.9506709559062808,0.96480846,0.92678064,0.86798203,0.17878313870572893,0.10798359,0.0048434506,416,360,351,11.606295149638802,26.245001521240862,0,0.9831060278026937,0.967407822741456,0.9654643779023281,0.7243670170721331,0.11296553254295949,0.4026248856355888,41,33,22,0.15170278637770898,1.5361820210032866,0
11476902,10447797,2022-10-18,2019-10-15,fl:se_ln:faxer-1,fl:br_ln:dingwall-1,0,0.9940834010797827,0.994037465750382,0.9939390097077089,0.9853103644395744,0.006358168885362764,0.9630387338965649,0.38951638,0.3676197,0.33699304,0.16379422390547405,0.065254346,0.014461436,214,157,145,10.586601307189543,16.893283372080457,0,0.8589528235902949,0.8581088347003106,0.8534752533784425,0.6828120221352824,0.09220145605108312,0.4123427619325897,89,59,31,0.7728758169934641,5.052571618984806,0
10441465,11471328,2019-10-15,2022-10-18,fl:ph_ln:gooding-2,fl:ph_ln:gooding-2,1,0.9889363120940142,0.9888005325953523,0.988186726947764,0.9570226857157154,0.03347433485468253,0.8369803834612061,0.58560413,0.5704496,0.5649025,0.25412966165729245,0.08992558,0.058384757,62,58,50,10.367676767676768,8.430713789865719,0,0.7947476857455107,0.7808882564121105,0.7766622360204899,0.5234086639199129,0.13874324581471484,0.1623918967848148,9,9,8,0.22828282828282828,0.9333377060547356,0
10441465,11476101,2019-10-15,2022-10-18,fl:ph_ln:gooding-2,fl:ji_ln:lin-57,0,0.9883202185499779,0.9878942350676889,0.9878321340909199,0.9788270889415593,0.0070976337672021056,0.9407287396786995,0.38144243,0.37527978,0.3699699,0.19713688590933406,0.06449129,0.043913897,111,109,96,10.631746031746031,12.434882137630819,0,0.7644460625418834,0.7614428315829365,0.7474290802184346,0.6302046679868438,0.06925178366473599,0.39414925552633157,80,22,13,0.7984126984126985,3.614652371416642,0
