patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,top1,top2,top3,top4,top5,avg,std,worse
11477488,10448186,2022-10-18,2019-10-15,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7995449613838221,0.7783337089154635,0.7605561009056914,0.756555764637518,0.7560015885167854,0.6512974804264143,0.0568911761436179,0.49774422499049575
11477488,10397722,2022-10-18,2019-08-27,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8292349511574791,0.8032964423405222,0.7976078146813963,0.7960086711832992,0.7954632368740553,0.6707141278553989,0.05096294575516531,0.5441139265787948
11477488,10466063,2022-10-18,2019-11-05,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7942422738273307,0.7737489933788183,0.768291872379802,0.7671187056104618,0.7616996469557962,0.6477006333953425,0.061709786811548796,0.5053348223046976
11477488,10402984,2022-10-18,2019-09-03,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7196551255630023,0.7146779544964704,0.7096137609586389,0.7093759640001684,0.7064991893884718,0.626239423660911,0.058733847026609186,0.4787305958769578
11477488,11477558,2022-10-18,2022-10-18,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.7847600634275553,0.7657835115951862,0.7634568189270052,0.7572271225088141,0.7546114510317843,0.5994606613497316,0.08844422366312585,0.23586543285634426
11477488,D863356,2022-10-18,2019-10-15,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.6695028339322672,0.6350070985282559,0.6349559386006366,0.6317108127075516,0.6279499642961208,0.3946534472156683,0.1391043460739835,0.17637185058808894
11477488,D857546,2022-10-18,2019-08-27,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8291199669573205,0.8096728272881505,0.8048543569085019,0.8040887695411882,0.8024777097165353,0.7178769063034913,0.05061932750008823,0.6008293633834787
11477488,D865536,2022-10-18,2019-11-05,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.7923346780080769,0.7826186635974426,0.7707787517059498,0.7668611827920565,0.7649077029764522,0.6987231384969151,0.04193525256012025,0.5976354840637751
11477488,D858514,2022-10-18,2019-09-03,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.837927515376198,0.8256093291626756,0.8252909728902722,0.8161785881695123,0.8132448957583929,0.7483720589024586,0.04491561208664418,0.6227992535761624
10448039,10397580,2019-10-15,2019-08-27,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.8370799565339673,0.835306580519283,0.8334642358983254,0.8276078050444269,0.8267587070810971,0.7251053772300706,0.051631702881464264,0.6024321778541329
10448039,10469862,2019-10-15,2019-11-05,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.8662762726656008,0.8624197497583033,0.8342633060554987,0.8292934899520444,0.8265046673366689,0.723899149500339,0.058785365483994975,0.6160626935307142
10448039,10402674,2019-10-15,2019-09-03,fl:by_ln:jeon-110,fl:by_ln:jeon-110,1,0.8762743245152869,0.8755558557971764,0.8717235679732078,0.8694466475215826,0.8687281788034718,0.7298992452794706,0.05808606590794328,0.6024513732850211
10448039,11477598,2019-10-15,2022-10-18,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.812517737228215,0.8097945054016392,0.7969780120030432,0.7931001162263548,0.7714621294279106,0.646812760951481,0.08675407504633234,0.4889710559083883
10448039,10448186,2019-10-15,2019-10-15,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8251994090535062,0.8216726632206799,0.8089734725993025,0.8031435913488932,0.7784461234526657,0.6795546777280821,0.058629591779993245,0.5390941231294853
10448039,10397722,2019-10-15,2019-08-27,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8700752862353824,0.8637024336337619,0.8239828476768971,0.8207702885182991,0.8165875531803439,0.7045038488069514,0.05248554915942024,0.5871362494534852
10448039,10466063,2019-10-15,2019-11-05,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.8461730255503302,0.8419792959789786,0.8087421076219379,0.804332926776895,0.8004912307239455,0.6793817351179429,0.06529450456075385,0.5426507647590556
10448039,10402984,2019-10-15,2019-09-03,fl:by_ln:jeon-110,fl:ar_ln:lehtiniemi-2,0,0.7819697002382601,0.7804903769097259,0.7730061133941607,0.7710921475278328,0.7347722732218647,0.6583976378831302,0.06082202041910342,0.5137295658288881
10448039,11477558,2019-10-15,2022-10-18,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8202541029293441,0.8128290230846719,0.7973193624950117,0.7972985534947149,0.7939998161227498,0.6252123946246201,0.08945592008994811,0.2380603177957265
10448039,D863356,2019-10-15,2019-10-15,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.722977721460812,0.7134598734928655,0.6724921297637739,0.6606666304078307,0.6511800375764644,0.4376075952161444,0.1474271699119354,0.19680972688293485
10448039,D857546,2019-10-15,2019-08-27,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8748223579324677,0.8745815799067848,0.839691302285085,0.8393060853760946,0.8212498317935103,0.7449920662963765,0.05318061225797109,0.6517599441122196
10448039,D865536,2019-10-15,2019-11-05,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8507672963786643,0.8441420139353558,0.827546573314387,0.825395979326752,0.812431768152366,0.7354182301040662,0.045425056441711284,0.6424605843144946
10448039,D858514,2019-10-15,2019-09-03,fl:by_ln:jeon-110,fl:be_ln:shaffer-3,0,0.8886780225259842,0.8722582875223882,0.8696784763793254,0.8675921506726043,0.867531876614477,0.7772476337289892,0.050229558537057156,0.6694401799555977
