patent_1_id,patent_2_id,patent_1_date,patent_2_date,patent_1_inventor,patent_2_inventor,is_same,LBP,HOG,SIFT,SSIM
10469758,11475641,2019-11-05,2022-10-18,fl:ra_ln:price-4,fl:ra_ln:price-4,1,0.9921880604405622,0.12951693,721,0.7606558511158722
10469758,10395820,2019-11-05,2019-08-27,fl:ra_ln:price-4,fl:ke_ln:nogi-1,0,0.9919692245953533,0.041772425,19,0.8115403444691022
10443031,10443074,2019-10-15,2019-10-15,fl:do_ln:masquelier-3,fl:do_ln:masquelier-3,1,0.992904478208183,0.08836108,831,0.8778468335711244
10443031,10468468,2019-10-15,2019-11-05,fl:do_ln:masquelier-3,fl:se_ln:jeon-135,0,0.9933744042591897,0.09830586,33,0.867643700334308
10448351,10470112,2019-10-15,2019-11-05,fl:du_ln:malladi-1,fl:du_ln:malladi-1,1,0.9922910338522228,0.22503689,1224,0.8191749134322648
10448351,10395544,2019-10-15,2019-08-27,fl:du_ln:malladi-1,fl:va_ln:raghavan-2,0,0.9919174235795222,0.12181269,26,0.8278359893534695
11477703,10448339,2022-10-18,2019-10-15,fl:yi_ln:li-324,fl:yi_ln:li-324,1,0.9874621314158407,0.10761982,2623,0.7761964263185063
11477703,10401777,2022-10-18,2019-09-03,fl:yi_ln:li-324,fl:na_ln:kanno-4,0,0.9891212967880055,0.14518468,32,0.7679179668909596
10467176,11474505,2019-11-05,2022-10-18,fl:mi_ln:okada-29,fl:mi_ln:okada-29,1,0.9760183878288013,0.23991986,3285,0.6230114683199078
10467176,10397938,2019-11-05,2019-08-27,fl:mi_ln:okada-29,fl:su_ln:yang-171,0,0.9796386975996901,0.19216882,34,0.6459289462610207
11474208,10401950,2022-10-18,2019-09-03,fl:se_ln:han-161,fl:se_ln:han-161,1,0.9892698040842811,0.10845376,502,0.7951659156811606
11474208,10391146,2022-10-18,2019-08-27,fl:se_ln:han-161,fl:mi_ln:mitchell-21,0,0.9647825165314299,0.18021797,21,0.5859169251487867
10466791,10401961,2019-11-05,2019-09-03,fl:ju_ln:cruzhernandez-1,fl:ju_ln:cruzhernandez-1,1,0.976745838742629,0.1287638,2254,0.668421287186282
10466791,10395068,2019-11-05,2019-08-27,fl:ju_ln:cruzhernandez-1,fl:st_ln:ko-4,0,0.9736011283245158,0.22567213,83,0.5933720784534674
10466803,11474275,2019-11-05,2022-10-18,fl:ra_ln:merewether-1,fl:ra_ln:merewether-1,1,0.9861326357643528,0.26309857,1538,0.6339577455104747
10466803,11477222,2019-11-05,2022-10-18,fl:ra_ln:merewether-1,fl:ma_ln:dunn-12,0,0.9813119208605482,0.15424803,234,0.6445163947469216
10404420,11476985,2019-09-03,2022-10-18,fl:jo_ln:cho-114,fl:jo_ln:cho-114,1,0.9827070852971378,0.0,2507,0.7141461615844245
10404420,10396905,2019-09-03,2019-08-27,fl:jo_ln:cho-114,fl:da_ln:wetmore-2,0,0.9791894161439714,0.10134253,14,0.6570231745036652
10397560,10401626,2019-08-27,2019-09-03,fl:ak_ln:komatsu-2,fl:ak_ln:komatsu-2,1,0.9920825810329287,0.031941544,637,0.8394298226545617
10397560,10394357,2019-08-27,2019-08-27,fl:ak_ln:komatsu-2,fl:zo_ln:zou-5,0,0.9693838441372574,0.16979668,32,0.5078939780091484
10404823,11475092,2019-09-03,2022-10-18,fl:jo_ln:lutz-3,fl:jo_ln:lutz-3,1,0.9778859493583061,0.2726962,3062,0.6214244685849049
10404823,10396410,2019-09-03,2019-08-27,fl:jo_ln:lutz-3,fl:pe_ln:tutzer-1,0,0.9759270371057718,0.24682948,151,0.6004905992386923
10394986,10469869,2019-08-27,2019-11-05,fl:xi_ln:zhao-248,fl:xi_ln:zhao-248,1,0.9954871434942242,0.060535412,412,0.8420816196338231
10394986,10468614,2019-08-27,2019-11-05,fl:xi_ln:zhao-248,fl:na_ln:yamada-20,0,0.9926771919918393,0.06351068,1,0.8190783977057825
10464991,10464990,2019-11-05,2019-11-05,fl:an_ln:mahr-1,fl:an_ln:mahr-1,1,0.9894806215508192,0.13590164,952,0.8556035302120419
10464991,11475566,2019-11-05,2022-10-18,fl:an_ln:mahr-1,fl:be_ln:dogdas-1,0,0.9858097371757715,0.1711693,29,0.7968198570527871
10447725,10404517,2019-10-15,2019-09-03,fl:ya_ln:sun-70,fl:ya_ln:sun-70,1,0.9915761579873836,0.101900436,1193,0.7723485413205569
10447725,10392711,2019-10-15,2019-08-27,fl:ya_ln:sun-70,fl:kh_ln:alqahtani-1,0,0.9897829428308926,0.13485688,86,0.7816920907100942
10400278,10465240,2019-09-03,2019-11-05,fl:ro_ln:chen-14,fl:ro_ln:chen-14,1,0.9871817640994829,0.25483567,1650,0.825606191022932
10400278,10464088,2019-09-03,2019-11-05,fl:ro_ln:chen-14,fl:th_ln:kasting-1,0,0.9827070163169758,0.18587145,35,0.7276190684837129
11476826,11476833,2022-10-18,2022-10-18,fl:su_ln:lee-79,fl:su_ln:lee-79,1,0.9732591927559334,0.25310344,1783,0.6060059520706864
11476826,10468471,2022-10-18,2019-11-05,fl:su_ln:lee-79,fl:xi_ln:niu-27,0,0.9759119758342831,0.1924315,13,0.5829871325867174
10391800,10442199,2019-08-27,2019-10-15,fl:hi_ln:hayashi-58,fl:hi_ln:hayashi-58,1,0.9864857928647713,0.10605741,1478,0.7532023532706335
10391800,11474151,2019-08-27,2022-10-18,fl:hi_ln:hayashi-58,fl:pr_ln:viswanathanpillai-1,0,0.98200023632086,0.20667104,12,0.6331357580935731
10470240,10469189,2019-11-05,2019-11-05,fl:su_ln:hong-238,fl:su_ln:hong-238,1,0.9890833639326485,0.23075509,934,0.7606344267192104
10470240,10442829,2019-11-05,2019-10-15,fl:su_ln:hong-238,fl:ro_ln:duguid-1,0,0.991346861100202,0.049969207,13,0.7881652765625649
10469185,10448351,2019-11-05,2019-10-15,fl:yo_ln:wei-40,fl:yo_ln:wei-40,1,0.9890830626790842,0.16800138,712,0.7633319022708467
10469185,10468264,2019-11-05,2019-11-05,fl:yo_ln:wei-40,fl:gy_ln:park-18,0,0.9864337572186812,0.15783168,38,0.716884440238242
10404361,10404343,2019-09-03,2019-09-03,fl:mu_ln:islam-1,fl:mu_ln:islam-1,1,0.9855581799569327,0.15918918,2095,0.7202452336211946
10404361,10395657,2019-09-03,2019-08-27,fl:mu_ln:islam-1,fl:he_ln:lee-35,0,0.9883395917347609,0.16407086,110,0.7788624683132107
10467119,10402253,2019-11-05,2019-09-03,fl:na_ln:grigoryan-1,fl:na_ln:grigoryan-1,1,0.9969388819001801,0.047283206,545,0.9004523706839147
10467119,11471427,2019-11-05,2022-10-18,fl:na_ln:grigoryan-1,fl:mi_ln:allio-1,0,0.9681920652096089,0.158908,33,0.7242934553709943
10398048,10397580,2019-08-27,2019-08-27,fl:yo_ln:jeon-181,fl:yo_ln:jeon-181,1,0.99070457899036,0.083368994,686,0.8171941715413642
10398048,10446644,2019-08-27,2019-10-15,fl:yo_ln:jeon-181,fl:re_ln:camillocastillo-1,0,0.9781120701018521,0.21120779,16,0.5660879391196079
11472022,10399236,2022-10-18,2019-09-03,fl:ky_ln:maroney-1,fl:ky_ln:maroney-1,1,0.9664921183234814,0.13230816,3693,0.49147109215302587
11472022,10467958,2022-10-18,2019-11-05,fl:ky_ln:maroney-1,fl:hy_ln:park-94,0,0.9775447384004095,0.11922409,146,0.6202322880424107
11474713,10443090,2022-10-18,2019-10-15,fl:da_ln:kim-128,fl:da_ln:kim-128,1,0.9922381832061771,0.06615868,1237,0.8042828455752918
11474713,10397179,2022-10-18,2019-08-27,fl:da_ln:kim-128,fl:ra_ln:jayant-2,0,0.9897658176240638,0.1693924,64,0.7898181594365742
10390952,10463488,2019-08-27,2019-11-05,fl:bo_ln:harari-1,fl:bo_ln:harari-1,1,0.9686450310909025,0.19158538,2259,0.5386583343955024
10390952,10446664,2019-08-27,2019-10-15,fl:bo_ln:harari-1,fl:ka_ln:cheng-38,0,0.9720723089621166,0.22317265,59,0.5742583751341674
11477463,11477449,2022-10-18,2022-10-18,fl:li_ln:zhang-287,fl:li_ln:zhang-287,1,0.980554721720564,0.14855899,2981,0.6079883221419624
11477463,10464517,2022-10-18,2019-11-05,fl:li_ln:zhang-287,fl:yu_ln:kobayashi-52,0,0.9837343690651913,0.14023513,133,0.6852355197914827
10445485,10466830,2019-10-15,2019-11-05,fl:yo_ln:jeon-179,fl:yo_ln:jeon-179,1,0.9585693193556769,0.41972336,4097,0.4344722038082683
10445485,11473847,2019-10-15,2022-10-18,fl:yo_ln:jeon-179,fl:ke_ln:hirata-14,0,0.9692728922372758,0.24984045,120,0.49627544043071964
11477317,11477512,2022-10-18,2022-10-18,fl:er_ln:tseng-6,fl:er_ln:tseng-6,1,0.9729530406118146,0.1870957,3022,0.5760011448646173
11477317,10466425,2022-10-18,2019-11-05,fl:er_ln:tseng-6,fl:le_ln:liu-31,0,0.9819098384754852,0.11385796,141,0.6896316507542368
10396094,10397833,2019-08-27,2019-08-27,fl:ho_ln:kim-400,fl:ho_ln:kim-400,1,0.9638990404085364,0.44169652,3175,0.5855637415306134
10396094,10445629,2019-08-27,2019-10-15,fl:ho_ln:kim-400,fl:ir_ln:singh-1,0,0.9731391595909435,0.22910231,180,0.6058100866727248
11477138,11477116,2022-10-18,2022-10-18,fl:pr_ln:dutta-7,fl:pr_ln:dutta-7,1,0.9908316581477444,0.2386997,1541,0.8256806644316155
11477138,10398713,2022-10-18,2019-09-03,fl:pr_ln:dutta-7,fl:da_ln:lyon-9,0,0.9706306688113949,0.108177505,53,0.6421108563533172
10448516,10446470,2019-10-15,2019-10-15,fl:ju_ln:costa-2,fl:ju_ln:costa-2,1,0.966812094649636,0.22749731,1125,0.4943105287857252
10448516,11476959,2019-10-15,2022-10-18,fl:ju_ln:costa-2,fl:ri_ln:jana-2,0,0.9765733941759223,0.2749731,18,0.5677240353631442
11476998,10469298,2022-10-18,2019-11-05,fl:al_ln:manolakos-1,fl:al_ln:manolakos-1,1,0.988555380300568,0.15565768,955,0.7461874217223089
11476998,10443782,2022-10-18,2019-10-15,fl:al_ln:manolakos-1,fl:ri_ln:kahn-4,0,0.99158055881002,0.06467173,91,0.8195766923589253
10401641,10397548,2019-09-03,2019-08-27,fl:ch_ln:weng-17,fl:ch_ln:weng-17,1,0.993355442976948,0.15099388,464,0.8318007606068135
10401641,11472858,2019-09-03,2022-10-18,fl:ch_ln:weng-17,fl:li_ln:zhang-277,0,0.9928575543897395,0.049163476,10,0.8303052760732501
10395995,10396183,2019-08-27,2019-08-27,fl:ch_ln:yeh-116,fl:ch_ln:yeh-116,1,0.9776694769920208,0.27934057,5184,0.7010958471661699
10395995,11476387,2019-08-27,2022-10-18,fl:ch_ln:yeh-116,fl:ew_ln:lucow-1,0,0.9792129801808138,0.23136374,61,0.6485417668851854
10445724,10469646,2019-10-15,2019-11-05,fl:bo_ln:choi-106,fl:bo_ln:choi-106,1,0.9882536665050936,0.18961914,2570,0.7406944763480386
10445724,10469821,2019-10-15,2019-11-05,fl:bo_ln:choi-106,fl:ho_ln:chou-11,0,0.9890721103288285,0.12507457,46,0.7702639498073665
10469144,10396940,2019-11-05,2019-08-27,fl:sa_ln:nammi-1,fl:sa_ln:nammi-1,1,0.9941244210212604,0.10130506,613,0.855790506494659
10469144,11476376,2019-11-05,2022-10-18,fl:sa_ln:nammi-1,fl:gr_ln:vawter-1,0,0.9879271056371893,0.1079026,6,0.7199146483239471
10402365,10467154,2019-09-03,2019-11-05,fl:la_ln:mishra-6,fl:la_ln:mishra-6,1,0.9937796797112387,0.18971832,596,0.886516889656496
10402365,11477906,2019-09-03,2022-10-18,fl:la_ln:mishra-6,fl:ch_ln:hu-70,0,0.9907238709791543,0.08703597,11,0.8342928288509511
10405145,10469217,2019-09-03,2019-11-05,fl:st_ln:edge-3,fl:st_ln:edge-3,1,0.9104445470303849,0.7103324,2055,0.42725031919993395
10405145,10463446,2019-09-03,2019-11-05,fl:st_ln:edge-3,fl:ri_ln:davis-23,0,0.9423329193735167,0.21440223,38,0.46758186217548203
10469373,10405160,2019-11-05,2019-09-03,fl:li_ln:dong-34,fl:li_ln:dong-34,1,0.983291037321356,0.22946346,2138,0.7197152494031273
10469373,10448368,2019-11-05,2019-10-15,fl:li_ln:dong-34,fl:al_ln:bayesteh-1,0,0.9841306048088545,0.20475678,33,0.7018640301200796
10395239,10395648,2019-08-27,2019-08-27,fl:mi_ln:mossoba-1,fl:mi_ln:mossoba-1,1,0.9839243359482943,0.11803394,1722,0.7828892572178258
10395239,10446106,2019-08-27,2019-10-15,fl:mi_ln:mossoba-1,fl:ta_ln:im-13,0,0.9901036954725951,0.07507549,41,0.8530414743438292
10470071,10465895,2019-11-05,2019-11-05,fl:hi_ln:matsuo-39,fl:hi_ln:matsuo-39,1,0.9664888623187344,0.2953481,8479,0.37221311075494157
10470071,11471588,2019-11-05,2022-10-18,fl:hi_ln:matsuo-39,fl:ki_ln:levy-1,0,0.9781982167349352,0.14269894,160,0.5367887453323767
10405160,10404811,2019-09-03,2019-09-03,fl:li_ln:dong-34,fl:li_ln:dong-34,1,0.978492632921234,0.24853769,3146,0.6184074008970679
10405160,10469417,2019-09-03,2019-11-05,fl:li_ln:dong-34,fl:ro_ln:wong-24,0,0.9856260663147898,0.16019727,33,0.7291635727334072
10391279,10391281,2019-08-27,2019-08-27,fl:ti_ln:geiser-3,fl:ti_ln:geiser-3,1,0.9796610749788303,0.04843903,1248,0.6874926640430434
10391279,10391807,2019-08-27,2019-08-27,fl:ti_ln:geiser-3,fl:an_ln:leopold-2,0,0.9819299902147169,0.18702143,37,0.6945935346637943
10396968,10404427,2019-08-27,2019-09-03,fl:sa_ln:kim-450,fl:sa_ln:kim-450,1,0.9871558547226466,0.009535361,2468,0.739720150112086
10396968,10403603,2019-08-27,2019-09-03,fl:sa_ln:kim-450,fl:se_ln:park-367,0,0.983042803416581,0.12551706,66,0.7128044987887954
10391798,10391797,2019-08-27,2019-08-27,fl:ke_ln:tanabe-7,fl:ke_ln:tanabe-7,1,0.989336839350424,0.09297958,1286,0.807195358371842
10391798,10395716,2019-08-27,2019-08-27,fl:ke_ln:tanabe-7,fl:ch_ln:kawamura-7,0,0.9897299860890834,0.055061027,18,0.7925043638175224
10469830,10395672,2019-11-05,2019-08-27,fl:ro_ln:levien-2,fl:ro_ln:levien-2,1,0.9878139066866393,0.10906216,1363,0.7656679261543785
10469830,10443324,2019-11-05,2019-10-15,fl:ro_ln:levien-2,fl:te_ln:lim-32,0,0.9833591458730041,0.13864803,45,0.7359481883757034
11477764,10447596,2022-10-18,2019-10-15,fl:ka_ln:gulati-1,fl:ka_ln:gulati-1,1,0.9824914305700017,0.19715817,3459,0.6244445572317454
11477764,11477519,2022-10-18,2022-10-18,fl:ka_ln:gulati-1,fl:ta_ln:shimizu-47,0,0.9794414742925206,0.18536623,93,0.5384885086594731
10470347,10405469,2019-11-05,2019-09-03,fl:ry_ln:eguchi-1,fl:ry_ln:eguchi-1,1,0.983145582966977,0.15613262,3803,0.718696974609997
10470347,10446646,2019-11-05,2019-10-15,fl:ry_ln:eguchi-1,fl:ye_ln:yeo-1,0,0.9838952425490469,0.13385893,79,0.7248603129302035
11477836,10448279,2022-10-18,2019-10-15,fl:ja_ln:lee-803,fl:ja_ln:lee-803,1,0.9874348520524456,0.13611445,1938,0.6888680113433763
11477836,10397762,2022-10-18,2019-08-27,fl:ja_ln:lee-803,fl:ro_ln:zakrzewski-1,0,0.9847247514324284,0.14365178,99,0.6772133699343909
10469180,10405200,2019-11-05,2019-09-03,fl:ry_ln:sawai-2,fl:ry_ln:sawai-2,1,0.9820135187129058,0.1325256,1298,0.6970612741234063
10469180,10394006,2019-11-05,2019-08-27,fl:ry_ln:sawai-2,fl:ju_ln:ko-40,0,0.9845287633360889,0.15148728,69,0.7371834976860713
10448015,11477457,2019-10-15,2022-10-18,fl:ju_ln:nam-38,fl:ju_ln:nam-38,1,0.9880508853462873,0.12970503,2302,0.7261902127517966
10448015,11477366,2019-10-15,2022-10-18,fl:ju_ln:nam-38,fl:je_ln:voss-8,0,0.9906350038248815,0.07912882,82,0.7742656993466107
11474213,11474214,2022-10-18,2022-10-18,fl:ig_ln:polishchuk-1,fl:ig_ln:polishchuk-1,1,0.9842370345135567,0.12668659,2459,0.7052868037630091
11474213,11477130,2022-10-18,2022-10-18,fl:ig_ln:polishchuk-1,fl:fa_ln:wang-56,0,0.9855165175882946,0.117246754,41,0.6842723151894671
11471464,10463634,2022-10-18,2019-11-05,fl:he_ln:tabuteau-1,fl:he_ln:tabuteau-1,1,0.9825201441235711,0.2412207,3275,0.6537278085627388
11471464,10401687,2022-10-18,2019-09-03,fl:he_ln:tabuteau-1,fl:ch_ln:matsui-3,0,0.9776102046282767,0.18950166,37,0.5717011720835368
10446669,11476166,2019-10-15,2022-10-18,fl:sa_ln:yeong-1,fl:sa_ln:yeong-1,1,0.9660518839788763,0.2757886,5831,0.5097367728796591
10446669,11470819,2019-10-15,2022-10-18,fl:sa_ln:yeong-1,fl:br_ln:weston-6,0,0.9767623651688302,0.13502938,635,0.615041875997529
10394744,10402123,2019-08-27,2019-09-03,fl:sc_ln:compton-2,fl:sc_ln:compton-2,1,0.991447271047033,0.07771985,1420,0.8024552319042796
10394744,10402146,2019-08-27,2019-09-03,fl:sc_ln:compton-2,fl:se_ln:lee-723,0,0.9892130788795405,0.1142949,38,0.7685343784266145
10463109,10390589,2019-11-05,2019-08-27,fl:su_ln:schneider-3,fl:su_ln:schneider-3,1,0.9700724307589705,0.24121399,6972,0.5919971993075804
10463109,10443078,2019-11-05,2019-10-15,fl:su_ln:schneider-3,fl:su_ln:lee-362,0,0.9723283443213789,0.21266064,216,0.62634429393759
11476982,10405299,2022-10-18,2019-09-03,fl:al_ln:ricoalvarino-2,fl:al_ln:ricoalvarino-2,1,0.9900640317160064,0.23036672,948,0.7579459549854508
11476982,11476098,2022-10-18,2022-10-18,fl:al_ln:ricoalvarino-2,fl:pa_ln:mcnally-3,0,0.9850204362345363,0.12257632,62,0.6940704093901279
10469207,10467776,2019-11-05,2019-11-05,fl:bi_ln:li-84,fl:bi_ln:li-84,1,0.997596657612603,0.02948349,321,0.6784841712538668
10469207,10470046,2019-11-05,2019-11-05,fl:bi_ln:li-84,fl:gu_ln:zhou-85,0,0.9958319164522128,0.065244004,9,0.7647907724487809
11476352,10468501,2022-10-18,2019-11-05,fl:zi_ln:fang-14,fl:zi_ln:fang-14,1,0.9737785770141485,0.33337158,5022,0.5560370190411734
11476352,11475207,2022-10-18,2022-10-18,fl:zi_ln:fang-14,fl:sh_ln:mallick-3,0,0.9778062595260013,0.23206834,330,0.5697578021666428
10467183,10445250,2019-11-05,2019-10-15,fl:si_ln:steely-1,fl:si_ln:steely-1,1,0.9870098995353668,0.22411801,2999,0.7141881568760128
10467183,10468419,2019-11-05,2019-11-05,fl:si_ln:steely-1,fl:jh_ln:liaw-1,0,0.984554957136305,0.1935872,133,0.7188591490316327
10404513,10469302,2019-09-03,2019-11-05,fl:ji_ln:choi-161,fl:ji_ln:choi-161,1,0.9957475164945437,0.07924035,862,0.904808343094189
10404513,10465408,2019-09-03,2019-11-05,fl:ji_ln:choi-161,fl:er_ln:garcia-6,0,0.9628144959881726,0.16175105,61,0.6411679395253703
10469154,10404412,2019-11-05,2019-09-03,fl:ja_ln:lee-803,fl:ja_ln:lee-803,1,0.9856629651643153,0.2041875,4070,0.7439124893202224
10469154,10446840,2019-11-05,2019-10-15,fl:ja_ln:lee-803,fl:ch_ln:zhi-5,0,0.9813337113961621,0.17091848,98,0.6992710876890765
10396075,10468503,2019-08-27,2019-11-05,fl:ka_ln:balakrishnan-2,fl:ka_ln:balakrishnan-2,1,0.9583260353435634,0.3366463,7367,0.43643490137226215
10396075,10402221,2019-08-27,2019-09-03,fl:ka_ln:balakrishnan-2,fl:vi_ln:lipsio-1,0,0.9740771393174742,0.10923353,27,0.5692773874173884
10402663,10395117,2019-09-03,2019-08-27,fl:sh_ln:liu-357,fl:sh_ln:liu-357,1,0.9684536904833819,0.3136996,3932,0.47855311671722467
10402663,10404300,2019-09-03,2019-09-03,fl:sh_ln:liu-357,fl:ge_ln:ginis-1,0,0.9752058260494386,0.26641822,53,0.5741498014399025
10401348,10390984,2019-09-03,2019-08-27,fl:gh_ln:kassab-1,fl:gh_ln:kassab-1,1,0.998369233400911,0.0,103,0.9419927728349361
10401348,10468943,2019-09-03,2019-11-05,fl:gh_ln:kassab-1,fl:io_ln:godri-1,0,0.9910957522027557,0.022942998,2,0.836164327204099
10396038,11476198,2019-08-27,2022-10-18,fl:ja_ln:kong-2,fl:ja_ln:kong-2,1,0.9884084643127063,0.2551652,999,0.7968782251972737
10396038,11471677,2019-08-27,2022-10-18,fl:ja_ln:kong-2,fl:je_ln:ollerenshaw-1,0,0.9872875191536374,0.19277084,43,0.7801570397153826
10469282,10395332,2019-11-05,2019-08-27,fl:sc_ln:farris-1,fl:sc_ln:farris-1,1,0.9696066207734072,0.18652968,3766,0.5505100260210373
10469282,10467262,2019-11-05,2019-11-05,fl:sc_ln:farris-1,fl:sa_ln:podder-1,0,0.972504895903257,0.28757122,155,0.5313717668480592
10402408,11477140,2019-09-03,2022-10-18,fl:jo_ln:taylor-26,fl:jo_ln:taylor-26,1,0.9916772220686296,0.06270218,779,0.8176721640587696
10402408,10396436,2019-09-03,2019-08-27,fl:jo_ln:taylor-26,fl:ke_ln:long-18,0,0.9867163094779533,0.11768008,44,0.7617827014441961
10396761,10447248,2019-08-27,2019-10-15,fl:mi_ln:kim-142,fl:mi_ln:kim-142,1,0.9744094642645704,0.2370233,1675,0.6560133511607371
10396761,10466206,2019-08-27,2019-11-05,fl:mi_ln:kim-142,fl:gl_ln:light-1,0,0.9800753997238827,0.1460922,47,0.6695664611693238
10393542,10393543,2019-08-27,2019-08-27,fl:da_ln:hakim-2,fl:da_ln:hakim-2,1,0.9612800463580173,0.427023,4288,0.41404085171744803
10393542,11473154,2019-08-27,2022-10-18,fl:da_ln:hakim-2,fl:ju_ln:seo-14,0,0.9594749870902753,0.38644105,43,0.45155939759025715
10445655,10445317,2019-10-15,2019-10-15,fl:ma_ln:sanchez-45,fl:ma_ln:sanchez-45,1,0.9900340270026793,0.15003256,1108,0.7704445792208126
10445655,10445703,2019-10-15,2019-10-15,fl:ma_ln:sanchez-45,fl:ri_ln:atkins-4,0,0.9885220561275124,0.10358643,57,0.7532952094687403
11477758,10448364,2022-10-18,2019-10-15,fl:ka_ln:gulati-1,fl:ka_ln:gulati-1,1,0.9977707422567662,0.050934635,272,0.9247156851549503
11477758,10467036,2022-10-18,2019-11-05,fl:ka_ln:gulati-1,fl:an_ln:sailer-3,0,0.9958733387761117,0.23256761,47,0.8671280197250861
10467901,10441742,2019-11-05,2019-10-15,fl:ka_ln:hatta-7,fl:ka_ln:hatta-7,1,0.9888776508745826,0.028154612,1286,0.8271426657097289
10467901,10463396,2019-11-05,2019-11-05,fl:ka_ln:hatta-7,fl:mi_ln:kane-6,0,0.9823803245668368,0.16946593,35,0.7582135203795054
11472022,11472633,2022-10-18,2022-10-18,fl:be_ln:cohen-10,fl:be_ln:cohen-10,1,0.9664921183234814,0.13230816,3693,0.49147109215302587
11472022,10447699,2022-10-18,2019-10-15,fl:be_ln:cohen-10,fl:ji_ln:liu-662,0,0.9782728191414518,0.13101757,86,0.6174077988730207
10397754,10470048,2019-08-27,2019-11-05,fl:si_ln:mallik-2,fl:si_ln:mallik-2,1,0.9863717601695954,0.17591186,2924,0.7210675219735728
10397754,10470132,2019-08-27,2019-11-05,fl:si_ln:mallik-2,fl:ed_ln:callaway-2,0,0.9906188771185899,0.16283268,11,0.775485507099823
10464185,10391603,2019-11-05,2019-08-27,fl:ke_ln:namiki-2,fl:ke_ln:namiki-2,1,0.9822373969647841,0.19213776,3735,0.5947592185922721
10464185,10445426,2019-11-05,2019-10-15,fl:ke_ln:namiki-2,fl:su_ln:kumar-52,0,0.9827780413692725,0.2198152,196,0.6185058048293556
10396214,10468311,2019-08-27,2019-11-05,fl:al_ln:reznicek-1,fl:al_ln:reznicek-1,1,0.9520952502084983,0.25125802,2311,0.45018117761313314
10396214,11476670,2019-08-27,2022-10-18,fl:al_ln:reznicek-1,fl:we_ln:liu-292,0,0.9728784817032006,0.09211368,42,0.6061666406626036
10448015,11477475,2019-10-15,2022-10-18,fl:ju_ln:nam-38,fl:ju_ln:nam-38,1,0.9880508853462873,0.12970503,2302,0.7261902127517966
10448015,10393758,2019-10-15,2019-08-27,fl:ju_ln:nam-38,fl:cr_ln:mayorgamayorga-1,0,0.9795332203284699,0.22846146,93,0.7139807674255699
10466477,11474362,2019-11-05,2022-10-18,fl:br_ln:schowengerdt-1,fl:br_ln:schowengerdt-1,1,0.9743164042296132,0.16603774,6436,0.6169277568240872
10466477,10446662,2019-11-05,2019-10-15,fl:br_ln:schowengerdt-1,fl:ha_ln:liao-46,0,0.9468068310877015,0.27397034,92,0.5111901110799113
10396424,10396954,2019-08-27,2019-08-27,fl:ro_ln:bennett-39,fl:ro_ln:bennett-39,1,0.9948669124806501,0.12492685,434,0.8859174055325996
10396424,10401654,2019-08-27,2019-09-03,fl:ro_ln:bennett-39,fl:du_ln:lam-5,0,0.9895719235510338,0.1694335,26,0.829050209178694
10401252,11471005,2019-09-03,2022-10-18,fl:pa_ln:metcalfe-3,fl:pa_ln:metcalfe-3,1,0.9874094257571214,0.19795191,1752,0.8156034726794328
10401252,10468711,2019-09-03,2019-11-05,fl:pa_ln:metcalfe-3,fl:mi_ln:kodama-11,0,0.9859802514825244,0.09314427,41,0.7994907468708535
10446212,10403381,2019-10-15,2019-09-03,fl:ta_ln:shimada-29,fl:ta_ln:shimada-29,1,0.9895780688435157,0.15422995,1240,0.861073623213338
10446212,11477512,2019-10-15,2022-10-18,fl:ta_ln:shimada-29,fl:er_ln:tseng-6,0,0.9708672272835798,0.21448621,30,0.6635286357278103
10467968,10401693,2019-11-05,2019-09-03,fl:ka_ln:kikuchi-22,fl:ka_ln:kikuchi-22,1,0.9912993618718307,0.047093242,1757,0.8120556159361842
10467968,10390670,2019-11-05,2019-08-27,fl:ka_ln:kikuchi-22,fl:ka_ln:robinson-2,0,0.9787113666518787,0.14527461,73,0.6848563210777304
10470191,11476982,2019-11-05,2022-10-18,fl:le_ln:liu-20,fl:le_ln:liu-20,1,0.9928830684172665,0.26363087,418,0.7841229246199617
10470191,11476553,2019-11-05,2022-10-18,fl:le_ln:liu-20,fl:pi_ln:bosshard-1,0,0.9914014584711435,0.06343079,15,0.782623921387093
10403473,10396277,2019-09-03,2019-08-27,fl:jo_ln:park-601,fl:jo_ln:park-601,1,0.9774424179984263,0.114414886,428,0.7727546874424495
10403473,11476945,2019-09-03,2022-10-18,fl:jo_ln:park-601,fl:ja_ln:park-49,0,0.9838006848822028,0.09534056,12,0.7452488441734069
10395332,10467704,2019-08-27,2019-11-05,fl:sc_ln:farris-1,fl:sc_ln:farris-1,1,0.9800375576645383,0.27305877,2788,0.6485842354997066
10395332,10402362,2019-08-27,2019-09-03,fl:sc_ln:farris-1,fl:ro_ln:liu-35,0,0.9822110803781642,0.2041273,212,0.638271027827844
10446249,10446212,2019-10-15,2019-10-15,fl:mi_ln:quinsat-1,fl:mi_ln:quinsat-1,1,0.993985735511964,0.096461244,1117,0.8251490758256496
10446249,11472690,2019-10-15,2022-10-18,fl:mi_ln:quinsat-1,fl:ma_ln:ambauen-3,0,0.9913120410330175,0.13486621,146,0.7881283378841382
10396069,10395977,2019-08-27,2019-08-27,fl:th_ln:standaert-2,fl:th_ln:standaert-2,1,0.9776216020887354,0.35573596,4453,0.423344655234851
